STATEFP20,COUNTYFP20,TRACTCE20,BLKGRPCE20,GEOID20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,geometry,Block,Group,block group,tract,NAME,B02008_001E,B02009_001E,B02010_001E,B02011_001E,B02012_001E,B02013_001E,state,county,total_est,white_est_per,bipoc_est_per,right_index_og_left,lat_left,long_left,white_major,index_right,OBJECTID,geofeat_id,concat_add,house_nbr,house_suff,pre_direct,street_nam,street_typ,unit_type_,unit_id,city_name_,city_name,five_digit,four_digit,initial_cr,last_updat,maptaxlot,mapnumber,taxlot,account,geocity,annexhist,ugb,neighbor,plandesdes,landuse,usecode,firedist,electionpr,ccward,cocommdist,strepdist,senatedist,lcczone,schooldist,elem,middle,high,ltddist,blockgr,ctract,x_coordina,y_coordina,latitude,longitude,psap_code,psap_name,trans_anal,right_index_og_right,lat_right,long_right
41,039,002103,1,410390021031,Block Group 1,G5030,S,1127688,0,+44.0756496,-123.0425275,"POLYGON ((496124.8731269488 4879809.267598557, 496140.0303260453 4879984.5259824265, 496144.228674946 4880043.390238329, 496178.4848986932 4880430.557900499, 496196.7803175199 4880637.691675805, 496206.52972849604 4880744.0905308155, 496215.637987588 4880849.934438643, 496227.1663680721 4880988.098196449, 496228.6181204904 4881006.645962107, 496232.56920849957 4881055.625328199, 496239.90229225764 4881138.70109501, 496240.14393406315 4881141.25555486, 496244.3338387262 4881188.124482104, 496245.46171448973 4881200.452551183, 496246.75084572815 4881214.779779459, 496283.8189224494 4881214.647713545, 496319.12547725823 4881214.1836307645, 496424.00389789155 4881211.90452568, 496481.16672325536 4881210.76307614, 496601.8178685386 4881209.7001649095, 496670.0299806369 4881210.220709404, 496670.9104631663 4881051.279877268, 496669.83946852805 4880991.525062596, 496666.5527643835 4880825.033671485, 496665.34554729733 4880812.705578623, 496659.23067874036 4880753.730826366, 496656.5746918122 4880726.520173169, 496648.3665668321 4880645.221557056, 496645.6304805437 4880618.122022921, 496640.64091621817 4880568.365489795, 496625.51180462743 4880419.429226163, 496625.1900451735 4880416.541588259, 496623.49292778264 4880385.998392316, 496622.52365950454 4880369.560629008, 496634.7731678149 4880366.888703586, 496671.441737056 4880358.984173627, 496683.6112693959 4880356.423448676, 496697.46469846374 4880358.637883398, 496738.9449684342 4880365.5035403455, 496752.71834336605 4880367.829200023, 496770.8181544149 4880375.48409598, 496824.9571404022 4880398.338090114, 496842.97676630405 4880406.104292234, 496865.71739470016 4880407.315208245, 496895.8247153932 4880408.967008493, 496933.540219377 4880413.836414637, 496956.12148341927 4880416.824825609, 496966.6906308664 4880416.4867480565, 496998.3981807178 4880415.694755627, 497008.887311975 4880415.467851441, 497013.6902832116 4880412.68894183, 497029.063771046 4880412.570929197, 497090.63794506073 4880412.432409601, 497111.1359962348 4880412.423398945, 497112.48980334983 4880395.540269699, 497116.4711953007 4880344.8909213655, 497117.74500717194 4880328.118899309, 497119.2583616068 4880309.791803093, 497123.7184033584 4880254.810554653, 497125.1517188394 4880236.483496849, 497125.7040955626 4880217.823615892, 497127.2010977988 4880161.844046359, 497127.6734614424 4880143.295271904, 497127.8309488433 4880137.18639338, 497128.3834869083 4880118.859723326, 497128.4609014277 4880112.750879917, 497313.1132498036 4880116.005151589, 497319.6708413521 4880095.121462095, 497325.18511724635 4880068.351532254, 497326.1415559382 4880057.355288195, 497328.6110999613 4880025.810620143, 497328.6906803587 4880024.58882618, 497328.7663474297 4880013.704009285, 497329.3053335623 4879960.501624201, 497330.92239228805 4879801.005565295, 497331.3813816856 4879747.914299882, 497291.6624523466 4879748.041557045, 497216.94928041607 4879748.405863008, 497172.5056723127 4879748.424763477, 497132.70666972536 4879748.553012077, 497120.6948839494 4879748.558244185, 497084.4192909032 4879748.574177922, 497072.3274265544 4879748.579533498, 497019.31526141416 4879748.270066969, 496933.0704802105 4879747.976393745, 496860.11873521114 4879747.677507314, 496807.0265264381 4879747.48085412, 496772.1120451933 4879747.053569775, 496755.2954861979 4879746.950750937, 496706.04626375425 4879745.198052365, 496681.7008003239 4879742.100316344, 496667.6855211407 4879739.108512845, 496653.4300493854 4879736.227930183, 496633.3271718019 4879730.1293530585, 496599.76631175313 4879714.930085591, 496498.9228796378 4879669.777671033, 496465.2814416663 4879654.801269718, 496446.37903915776 4879648.147273514, 496389.67184569075 4879628.629886817, 496370.7693528328 4879622.087176615, 496318.5502395762 4879609.787431459, 496303.41314071714 4879606.352751413, 496180.08715802967 4879602.42452057, 496159.8263763682 4879601.6587994825, 496153.90036486334 4879601.551182653, 496132.75927929924 4879601.785680741, 496106.8135048062 4879602.2452187855, 496124.8731269488 4879809.267598557))",Block,Group,1,002103,"Block Group 1, Census Tract 21.03, Lane County, Oregon",1848.0,0.0,100.0,65.0,13.0,131.0,41,039,2157.0,0.8567454798331016,0.14325452016689846,0,-123.0721455554664,44.046651791026775,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,039,002104,1,410390021041,Block Group 1,G5030,S,317054,0,+44.0686279,-123.0326048,"POLYGON ((497071.1414296871 4879422.036685482, 497071.3031725952 4879425.590826368, 497071.4680708354 4879436.25339136, 497071.5497802125 4879439.91863701, 497072.1224335032 4879467.130325033, 497071.88529333245 4879474.127787038, 497071.5704384388 4879486.4566031685, 497071.6572253389 4879501.561970262, 497072.21993925894 4879686.8251069775, 497072.3274265544 4879748.579533498, 497084.4192909032 4879748.574177922, 497120.6948839494 4879748.558244185, 497132.70666972536 4879748.553012077, 497172.5056723127 4879748.424763477, 497216.94928041607 4879748.405863008, 497291.6624523466 4879748.041557045, 497331.3813816856 4879747.914299882, 497357.326752127 4879747.681716249, 497435.16296028823 4879747.20671601, 497463.91113015846 4879747.084531613, 497469.99706023885 4879746.971125419, 497472.23921817675 4879746.859196647, 497476.4833834765 4879746.857571656, 497478.6455054228 4879746.856744879, 497480.80762736907 4879746.855918811, 497495.8623180719 4879746.628048213, 497515.2412958064 4879746.509650882, 497537.0226320723 4879746.390413061, 497540.94644186896 4879746.277879967, 497555.92113956553 4879746.272314654, 497560.9660501277 4879746.159378184, 497564.0891154752 4879746.158224176, 497588.272730443 4879745.816130526, 497596.3606693158 4879745.813178467, 497600.0442850396 4879745.81183725, 497638.4814974132 4879744.354065329, 497644.40683935554 4879743.019116398, 497650.5717075952 4879739.684841983, 497662.899849366 4879728.462474184, 497664.58091459656 4879726.79584093, 497670.4221586331 4879714.020818592, 497671.3823615397 4879711.910164972, 497681.0624343372 4879684.916942646, 497682.7424228061 4879680.140377387, 497684.34151547705 4879673.031388166, 497687.37947398925 4879658.591328946, 497687.77921046264 4879656.703012775, 497688.97842126136 4879651.038064438, 497689.3781975567 4879649.26081755, 497691.2970412633 4879640.485680738, 497698.33403372974 4879611.716305746, 497725.6828362596 4879499.638036918, 497734.7993234255 4879462.315666708, 497742.87636153493 4879429.436432445, 497743.5961158125 4879426.548388637, 497766.8677465951 4879330.909949856, 497774.86505949334 4879298.141857921, 497761.25069795613 4879297.924325512, 497720.16750921984 4879297.716256276, 497706.393054059 4879297.721030624, 497706.4011242933 4879320.934473434, 497701.1957186036 4879321.047354288, 497635.2075376406 4879323.403128972, 497613.18483329477 4879324.299612643, 497610.2198447288 4879319.080437302, 497601.00463618204 4879303.756243305, 497597.9595851703 4879298.648171858, 497599.06738258025 4879261.883891883, 497599.6999361835 4879239.558770848, 497445.4586464659 4879244.6147995265, 497437.6904317759 4879244.617811933, 497414.3857877044 4879244.626904031, 497406.6175730154 4879244.629953024, 497339.58677911403 4879244.878780538, 497138.49442437396 4879245.629349299, 497071.38356377254 4879245.880936504, 497071.3900718073 4879260.54205701, 497071.2404050232 4879284.19984601, 497071.72993185406 4879304.525278381, 497071.9766905935 4879319.186293617, 497071.90217723296 4879331.737138299, 497071.59860517655 4879369.500778515, 497071.44405951723 4879382.16272887, 497071.44756012736 4879390.048636255, 497071.21796199895 4879414.039673021, 497071.1414296871 4879422.036685482))",Block,Group,1,002104,"Block Group 1, Census Tract 21.04, Lane County, Oregon",1420.0,24.0,54.0,26.0,0.0,0.0,41,039,1524.0,0.931758530183727,0.06824146981627296,0,-123.0721455554664,44.046651791026775,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,039,002104,2,410390021042,Block Group 2,G5030,S,1135581,0,+44.0660224,-123.0387915,"POLYGON ((496060.079497513 4879121.010321035, 496080.69544848986 4879312.703357303, 496085.8515899771 4879364.569588965, 496103.2662846222 4879562.151334936, 496103.7499184693 4879567.482370334, 496105.20081536745 4879583.475477008, 496105.60443117004 4879588.9176291535, 496105.8462462851 4879591.5831470415, 496106.6517053007 4879599.468584401, 496106.8135048062 4879602.2452187855, 496132.75927929924 4879601.785680741, 496153.90036486334 4879601.551182653, 496159.8263763682 4879601.6587994825, 496180.08715802967 4879602.42452057, 496303.41314071714 4879606.352751413, 496318.5502395762 4879609.787431459, 496370.7693528328 4879622.087176615, 496389.67184569075 4879628.629886817, 496446.37903915776 4879648.147273514, 496465.2814416663 4879654.801269718, 496498.9228796378 4879669.777671033, 496599.76631175313 4879714.930085591, 496633.3271718019 4879730.1293530585, 496653.4300493854 4879736.227930183, 496667.6855211407 4879739.108512845, 496681.7008003239 4879742.100316344, 496706.04626375425 4879745.198052365, 496755.2954861979 4879746.950750937, 496772.1120451933 4879747.053569775, 496807.0265264381 4879747.48085412, 496860.11873521114 4879747.677507314, 496933.0704802105 4879747.976393745, 497019.31526141416 4879748.270066969, 497072.3274265544 4879748.579533498, 497072.21993925894 4879686.8251069775, 497071.6572253389 4879501.561970262, 497071.5704384388 4879486.4566031685, 497071.88529333245 4879474.127787038, 497072.1224335032 4879467.130325033, 497071.5497802125 4879439.91863701, 497071.4680708354 4879436.25339136, 497071.3031725952 4879425.590826368, 497071.1414296871 4879422.036685482, 497071.21796199895 4879414.039673021, 497071.44756012736 4879390.048636255, 497071.44405951723 4879382.16272887, 497071.59860517655 4879369.500778515, 497071.90217723296 4879331.737138299, 497071.9766905935 4879319.186293617, 497071.72993185406 4879304.525278381, 497071.2404050232 4879284.19984601, 497071.3900718073 4879260.54205701, 497071.38356377254 4879245.880936504, 497138.49442437396 4879245.629349299, 497339.58677911403 4879244.878780538, 497406.6175730154 4879244.629953024, 497414.3857877044 4879244.626904031, 497437.6904317759 4879244.617811933, 497445.4586464659 4879244.6147995265, 497599.6999361835 4879239.558770848, 497599.06738258025 4879261.883891883, 497597.9595851703 4879298.648171858, 497601.00463618204 4879303.756243305, 497610.2198447288 4879319.080437302, 497613.18483329477 4879324.299612643, 497635.2075376406 4879323.403128972, 497701.1957186036 4879321.047354288, 497706.4011242933 4879320.934473434, 497706.393054059 4879297.721030624, 497720.16750921984 4879297.716256276, 497761.25069795613 4879297.924325512, 497774.86505949334 4879298.141857921, 497800.85690395243 4879191.728939823, 497878.83758524555 4878872.824116289, 497904.7527336286 4878766.522775024, 497906.19263547345 4878761.079936003, 497910.5124256275 4878744.973559123, 497911.87228127575 4878739.641815897, 497928.75125731126 4878675.327539626, 497931.9511269187 4878663.220014705, 497854.7476342373 4878678.461115555, 497812.1427186596 4878689.91521176, 497714.60198777565 4878720.60332052, 497537.5453041826 4878786.642018, 497448.6559534596 4878814.665184964, 497419.4267430185 4878823.895281422, 497371.85995249246 4878840.352273498, 497265.67141356826 4878865.163819775, 497155.314303659 4878878.983036494, 497080.5124348727 4878882.125642933, 496865.95139004895 4878877.22595929, 496832.9542869749 4878876.464231375, 496796.51328792283 4878875.593270536, 496733.642574311 4878874.180196275, 496700.5653508742 4878873.419170053, 496702.0173932968 4878894.299426989, 496685.59910397814 4878894.196584667, 496636.10413572215 4878894.221632405, 496619.6058129671 4878894.2300641555, 496600.86540026654 4878895.017175239, 496535.91887106973 4878905.713582685, 496307.68752600375 4878944.711527257, 496158.2491600989 4878955.903753092, 496112.11776781245 4878954.931152617, 496083.2856817366 4878954.392859254, 496068.3089200439 4878953.957490291, 496047.7260467762 4878953.636580084, 496060.079497513 4879121.010321035))",Block,Group,2,002104,"Block Group 2, Census Tract 21.04, Lane County, Oregon",1092.0,74.0,0.0,0.0,0.0,54.0,41,039,1220.0,0.8950819672131147,0.10491803278688525,0,-123.0721455554664,44.046651791026775,True,119.0,88757.0,126582.0,1191 HARLOW RD,1191.0,,,HARLOW,RD,,,SPR,Springfield,97477,1144,1986-09-25,2016-04-21,1703272200400,17032722,00400,228815,SPR,,SPR,,,5410,R,SPF,2122,SP1,2,12,6,3,19,548,549,560,Y,1,2102,4252652.57644357,885907.22900262,44.06952434,-123.0441617,CL,CENTRAL LANE PSAP,488.0,0.0,-123.0721455554664,44.046651791026775
41,039,002902,1,410390029021,Block Group 1,G5030,S,689781,0,+44.0828193,-123.0847892,"POLYGON ((492881.93134925904 4880526.701388423, 492886.5591476843 4880585.89641524, 492888.3464053546 4880609.774422281, 492890.3780449736 4880637.539598661, 492892.2446246941 4880660.751106286, 492897.6043258093 4880730.608034769, 492899.31084161537 4880753.930789586, 492902.07195367455 4880790.02540245, 492905.23909981246 4880831.450917763, 492910.01264139754 4880877.65069883, 492909.1368243227 4880882.205490562, 492911.1673410429 4880909.082130005, 492917.42071065994 4880991.37792788, 492919.12279811513 4881010.702198635, 492919.2850715583 4881012.701276008, 492920.65509061975 4881021.030020165, 492924.43331491225 4881035.242865658, 492927.32404125214 4881043.125701669, 492930.7749621527 4881050.7857993385, 492937.27289782185 4881062.774346631, 492940.48194443836 4881068.879735031, 492944.73631381243 4881079.204649194, 492947.0665602312 4881087.088094053, 492948.83470238635 4881093.41716722, 492950.93104562064 4881107.187549891, 492951.1761001787 4881111.741139506, 492951.4254287879 4881120.293228486, 492951.52567513403 4881139.174945595, 492951.7464694844 4881195.931255339, 492951.766772394 4881214.924129737, 492951.8574001201 4881224.80922462, 492951.8894571622 4881254.797975302, 492951.9001428779 4881264.794225845, 492951.9861395309 4881270.347612855, 492952.00418636855 4881287.230169835, 492952.01024156867 4881292.894712079, 492952.03909289354 4881319.884590534, 492952.12022098666 4881320.8841301035, 492952.450037257 4881404.74132214, 492952.48007506743 4881432.841900178, 492952.4839930529 4881436.507193059, 492952.4958657505 4881447.614141308, 492952.4999024726 4881451.390503756, 492952.59171427455 4881462.386297205, 492952.70715213014 4881495.484919344, 492952.7190246727 4881506.59186863, 492952.93743237964 4881561.1268213065, 492953.0507313836 4881592.226197453, 492952.6687346746 4881609.331329929, 492951.7221932719 4881622.549628985, 492949.1052960994 4881645.877052379, 492944.648810119 4881670.761421296, 492941.46491310163 4881687.869555836, 492939.478524867 4881701.866459402, 492938.2126377028 4881715.862592056, 492937.4526665843 4881753.738160728, 493043.4177927309 4881728.301606713, 493132.4963185079 4881706.882835706, 493167.6316417062 4881698.405034716, 493218.69515118503 4881687.1342765065, 493262.31642453006 4881678.537187689, 493311.14129153144 4881669.824036518, 493359.9679649198 4881662.777290019, 493407.275021273 4881657.0652605, 493451.86181630695 4881652.911246848, 493493.0079233739 4881650.426974432, 493492.9706498781 4881612.66333925, 493492.7787734256 4881499.372526259, 493492.66155221406 4881461.720048606, 493492.64543698187 4881445.392834463, 493492.51736183045 4881396.744482007, 493492.4214070362 4881380.639487506, 493492.3986042852 4881357.537037928, 493492.17007672536 4881288.229852302, 493492.06732319645 4881265.2385545755, 493492.12523828127 4881242.802446873, 493492.06494261115 4881181.7142540105, 493492.61956127145 4881175.827020789, 493493.72825361445 4881163.497207487, 493495.40012047725 4881153.943577499, 493499.30802443076 4881138.612127246, 493510.79187771317 4881092.840167951, 493513.418526761 4881077.176780186, 493514.4483049822 4881065.957745269, 493514.7354553416 4881032.303398177, 493514.5846037607 4880960.330503387, 493514.4742798232 4880929.564359836, 493514.33336745255 4880867.698790335, 493514.170278062 4880783.286145156, 493514.1561858812 4880768.958197082, 493514.1142372598 4880726.307562876, 493514.0202967875 4880712.20183355, 493514.00664156355 4880698.318164492, 493513.965785319 4880656.778228492, 493513.87217171333 4880643.005708742, 493513.85884420096 4880629.45524922, 493513.8189710825 4880588.914941734, 493513.72568436275 4880575.475631451, 493513.709516544 4880559.037370876, 493513.6613410721 4880510.055799666, 493513.56521310855 4880493.7286888575, 493506.35895284364 4880493.735780502, 493484.50018283224 4880493.979478617, 493477.213963108 4880494.09775053, 493461.6805796529 4880494.224201704, 493415.08043241163 4880494.603774751, 493399.4669814911 4880494.730452411, 493367.2792466806 4880494.984884899, 493344.77981658024 4880495.118621069, 493233.72427089396 4880496.120182416, 493180.79865402984 4880496.507903814, 493126.031559173 4880497.009038539, 493094.96481653047 4880497.263631821, 493013.05440243456 4880498.016319194, 493001.5243925511 4880498.028544662, 492970.37770712236 4880498.394879135, 492952.2821167641 4880498.525261754, 492897.9953493262 4880498.916707524, 492879.81969188835 4880499.0473752, 492881.93134925904 4880526.701388423))",Block,Group,1,002902,"Block Group 1, Census Tract 29.02, Lane County, Oregon",1271.0,45.0,19.0,87.0,7.0,75.0,41,039,1504.0,0.8450797872340425,0.15492021276595744,0,-123.0721455554664,44.046651791026775,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,039,002902,2,410390029022,Block Group 2,G5030,S,681295,0,+44.0805154,-123.0745490,"POLYGON ((493495.40012047725 4881153.943577499, 493609.6476187297 4881153.498652697, 493952.3103241673 4881152.397968155, 494025.5665469619 4881152.220114205, 494034.05196653557 4881150.990666292, 494044.2169770343 4881147.871530117, 494051.8994848831 4881144.088231537, 494059.7406239773 4881138.638756258, 494063.98049547453 4881134.85857426, 494072.06084246613 4881128.298203243, 494079.9830761304 4881123.95937448, 494088.62697312515 4881120.84167291, 494096.2315643314 4881119.390955891, 494102.95647052716 4881119.051729476, 494133.05986587034 4881119.1359446235, 494150.83371895144 4881119.231223128, 494183.6592189215 4881119.313255088, 494282.1359047662 4881119.7824703185, 494314.881528749 4881120.087363824, 494340.821693877 4881120.176118406, 494418.40209218435 4881120.554267196, 494444.26228500967 4881120.754565921, 494473.6451079846 4881120.840943181, 494561.87381606136 4881121.3229334, 494591.1766632434 4881121.520969862, 494592.642915376 4881054.544862698, 494596.11011449504 4880889.048505617, 494595.93796980893 4880874.387478358, 494593.9997483294 4880854.063356968, 494592.14914069045 4880842.957929245, 494590.0596062526 4880833.407670517, 494584.6798081475 4880814.641349739, 494576.01435513597 4880792.323513422, 494549.7796481438 4880728.035940253, 494470.9127010062 4880535.618295067, 494452.6194959293 4880491.094829394, 494448.68729822047 4880480.6576153375, 494445.716300268 4880470.663871744, 494397.27443207084 4880471.149124901, 494251.70894752425 4880472.940436623, 494203.18723326887 4880473.649323847, 494161.6314035164 4880474.130258879, 494058.8229956382 4880475.554906822, 494037.29015169624 4880482.127434936, 494035.1288727332 4880482.795805794, 494011.5129550591 4880487.926400354, 493995.98076275625 4880489.384424808, 493985.41157485446 4880489.394055443, 493953.4641078297 4880489.756477151, 493942.81495287066 4880489.877318777, 493933.9272272751 4880489.885487782, 493907.10421912756 4880490.243422554, 493898.13652714883 4880490.362783083, 493862.1054163197 4880490.618357552, 493754.0124138939 4880491.7194700455, 493717.9814203418 4880492.086901255, 493677.1461496192 4880492.348064233, 493554.4804318314 4880493.355365415, 493513.56521310855 4880493.7286888575, 493513.6613410721 4880510.055799666, 493513.709516544 4880559.037370876, 493513.72568436275 4880575.475631451, 493513.8189710825 4880588.914941734, 493513.85884420096 4880629.45524922, 493513.87217171333 4880643.005708742, 493513.965785319 4880656.778228492, 493514.00664156355 4880698.318164492, 493514.0202967875 4880712.20183355, 493514.1142372598 4880726.307562876, 493514.1561858812 4880768.958197082, 493514.170278062 4880783.286145156, 493514.33336745255 4880867.698790335, 493514.4742798232 4880929.564359836, 493514.5846037607 4880960.330503387, 493514.7354553416 4881032.303398177, 493514.4483049822 4881065.957745269, 493513.418526761 4881077.176780186, 493510.79187771317 4881092.840167951, 493499.30802443076 4881138.612127246, 493495.40012047725 4881153.943577499))",Block,Group,2,002902,"Block Group 2, Census Tract 29.02, Lane County, Oregon",1398.0,78.0,140.0,72.0,7.0,66.0,41,039,1761.0,0.7938671209540034,0.2061328790459966,0,-123.0721455554664,44.046651791026775,True,111.0,82738.0,29049.0,1500 COBURG RD,1500.0,,,COBURG,RD,,,EUG,Eugene,97401,4802,1986-09-20,2014-10-07,1703201004406,17032010,04406,1022381,EUG,,EUG,3,,5410,R,EGF,1457,E4,4,13,7,2,4J,534,524,538,Y,1,2902,4245886.00164042,889260.41010499,44.07815143,-123.07028503,CL,CENTRAL LANE PSAP,235.0,0.0,-123.0721455554664,44.046651791026775
41,039,002902,2,410390029022,Block Group 2,G5030,S,681295,0,+44.0805154,-123.0745490,"POLYGON ((493495.40012047725 4881153.943577499, 493609.6476187297 4881153.498652697, 493952.3103241673 4881152.397968155, 494025.5665469619 4881152.220114205, 494034.05196653557 4881150.990666292, 494044.2169770343 4881147.871530117, 494051.8994848831 4881144.088231537, 494059.7406239773 4881138.638756258, 494063.98049547453 4881134.85857426, 494072.06084246613 4881128.298203243, 494079.9830761304 4881123.95937448, 494088.62697312515 4881120.84167291, 494096.2315643314 4881119.390955891, 494102.95647052716 4881119.051729476, 494133.05986587034 4881119.1359446235, 494150.83371895144 4881119.231223128, 494183.6592189215 4881119.313255088, 494282.1359047662 4881119.7824703185, 494314.881528749 4881120.087363824, 494340.821693877 4881120.176118406, 494418.40209218435 4881120.554267196, 494444.26228500967 4881120.754565921, 494473.6451079846 4881120.840943181, 494561.87381606136 4881121.3229334, 494591.1766632434 4881121.520969862, 494592.642915376 4881054.544862698, 494596.11011449504 4880889.048505617, 494595.93796980893 4880874.387478358, 494593.9997483294 4880854.063356968, 494592.14914069045 4880842.957929245, 494590.0596062526 4880833.407670517, 494584.6798081475 4880814.641349739, 494576.01435513597 4880792.323513422, 494549.7796481438 4880728.035940253, 494470.9127010062 4880535.618295067, 494452.6194959293 4880491.094829394, 494448.68729822047 4880480.6576153375, 494445.716300268 4880470.663871744, 494397.27443207084 4880471.149124901, 494251.70894752425 4880472.940436623, 494203.18723326887 4880473.649323847, 494161.6314035164 4880474.130258879, 494058.8229956382 4880475.554906822, 494037.29015169624 4880482.127434936, 494035.1288727332 4880482.795805794, 494011.5129550591 4880487.926400354, 493995.98076275625 4880489.384424808, 493985.41157485446 4880489.394055443, 493953.4641078297 4880489.756477151, 493942.81495287066 4880489.877318777, 493933.9272272751 4880489.885487782, 493907.10421912756 4880490.243422554, 493898.13652714883 4880490.362783083, 493862.1054163197 4880490.618357552, 493754.0124138939 4880491.7194700455, 493717.9814203418 4880492.086901255, 493677.1461496192 4880492.348064233, 493554.4804318314 4880493.355365415, 493513.56521310855 4880493.7286888575, 493513.6613410721 4880510.055799666, 493513.709516544 4880559.037370876, 493513.72568436275 4880575.475631451, 493513.8189710825 4880588.914941734, 493513.85884420096 4880629.45524922, 493513.87217171333 4880643.005708742, 493513.965785319 4880656.778228492, 493514.00664156355 4880698.318164492, 493514.0202967875 4880712.20183355, 493514.1142372598 4880726.307562876, 493514.1561858812 4880768.958197082, 493514.170278062 4880783.286145156, 493514.33336745255 4880867.698790335, 493514.4742798232 4880929.564359836, 493514.5846037607 4880960.330503387, 493514.7354553416 4881032.303398177, 493514.4483049822 4881065.957745269, 493513.418526761 4881077.176780186, 493510.79187771317 4881092.840167951, 493499.30802443076 4881138.612127246, 493495.40012047725 4881153.943577499))",Block,Group,2,002902,"Block Group 2, Census Tract 29.02, Lane County, Oregon",1398.0,78.0,140.0,72.0,7.0,66.0,41,039,1761.0,0.7938671209540034,0.2061328790459966,0,-123.0721455554664,44.046651791026775,True,112.0,82949.0,82589.0,2580 WILLAKENZIE RD,2580.0,,,WILLAKENZIE,RD,,,EUG,Eugene,97401,4805,1995-04-11,2014-10-07,1703201004423,17032010,04423,1597705,EUG,,EUG,3,,5410,R,EGF,1457,E4,4,13,7,2,4J,534,524,538,Y,1,2902,4245949.4589895,889906.70767717,44.07992878,-123.07011914,CL,CENTRAL LANE PSAP,235.0,0.0,-123.0721455554664,44.046651791026775
